0,1
P42,S85
P42,S45
P42,S777
P42,S173
P42,S43
P42,S5
P42,S145
P42,S83
P42,S63
P42,S508
P42,S21
P42,S14
P42,S16
P42,S3
P42,S36
P42,S81
P42,S136
P42,S203
P42,S1359
P42,S33
P42,S84
P42,S609
P42,S153
P42,S840
P42,S640
P42,S78
P42,S315
P42,S187
P42,S48
P42,S822
P42,S693
P42,S101
P42,S1269
P42,S932
P42,S1149
P42,S601
P42,S7526
P42,S863
P42,S992
P42,S2155
P42,S2241
P42,S2579
P42,S912
P42,S715
P42,S1618
P1136,S1
P1136,S9
P1136,S175
P1136,S97
P1136,S25
P1136,S33
P1283,S1
P1283,S586
P1283,S9
P1283,S33
P2127,S1
P2127,S135
P2093,S1
P2093,S57
P1284,S1
P1284,S18
P1284,S9
P1284,S97
P1284,S50
P72,S1
P72,S18
P72,S118
P72,S11
P72,S113
P72,S416
P72,S896
P72,S4
P72,S154
P72,S158
P72,S115
P72,S222
P72,S1475
P72,S507
P72,S292
P72,S181
P72,S24
P72,S19
P72,S99
P72,S77
P72,S16
P72,S3
P72,S219
P72,S262
P72,S632
P72,S650
P72,S288
P72,S280
P72,S6369
P72,S284
P72,S546
P72,S1476
P72,S132
P72,S935
P72,S48
P72,S1718
P72,S568
P72,S830
P72,S2768
P72,S2761
P72,S324
P72,S3347
P72,S1838
P72,S2762
P72,S447
P264,S1
P264,S11
P264,S2
P264,S255
P264,S258
P264,S301
P264,S1457
P264,S52
P264,S185
P264,S798
P264,S137
P264,S21
P264,S593
P264,S639
P264,S183
P264,S1506
P264,S2126
P264,S2194
P2756,S1
P1285,S1
P1285,S142
P1285,S255
P1285,S22
P1285,S143
P613,S1
P613,S18
P613,S44
P613,S9
P613,S22
P613,S133
P613,S26
P613,S876
P613,S366
P613,S48
P613,S226
P613,S738
P613,S385
P304,S1
P304,S57
P304,S11
P304,S346
P304,S491
P304,S681
P304,S190
P304,S389
P304,S219
P304,S360
P304,S267
P304,S392
P304,S945
P304,S220
P304,S2799
P1282,S1
P1282,S17
P1282,S255
P1282,S7
P4721,S1
P1475,S1
P1475,S2
P1475,S7603
P1475,S72
P2746,S1
P1715,S1
P1715,S194
P1715,S252
P734,S1
P734,S11
P734,S6
P734,S546
P734,S1280
P2108,S1
P2108,S682
P1923,S1
P1923,S712
P1465,S1
P1465,S153
P1465,S78
P2742,S1
P2117,S1
P2117,S2737
P1720,S1
P1720,S66
P1720,S682
P90,S1
P90,S89
P90,S20
P90,S11
P90,S2
P90,S175
P90,S22
P90,S154
P90,S395
P90,S30
P90,S117
P90,S42
P90,S52
P90,S40
P90,S79
P90,S39
P90,S189
P90,S145
P90,S25
P90,S137
P90,S21
P90,S3
P90,S219
P90,S402
P90,S56
P90,S32
P90,S203
P90,S286
P90,S266
P90,S100
P90,S883
P90,S131
P90,S841
P90,S570
P90,S122
P90,S314
P90,S506
P90,S78
P90,S132
P90,S7564
P90,S69
P90,S48
P90,S50
P90,S516
P90,S328
P90,S357
P90,S1011
P90,S405
P90,S2038
P2731,S1
P1457,S1
P1457,S264
P1457,S1477
P1457,S940
P2725,S1
P2109,S1
P2109,S682
P543,S1
P543,S18
P543,S253
P543,S78
P543,S792
P2102,S1
P2102,S231
P712,S744
P712,S194
P712,S1923
P712,S727
P712,S1676
P712,S3480
P231,S1
P231,S20
P231,S154
P231,S2102
P231,S39
P231,S77
P231,S26
P231,S7328
P231,S854
P231,S132
P231,S48
P231,S514
P231,S1133
P231,S1695
P2687,S1
P1708,S1
P1708,S89
P1708,S132
P1129,S1
P1129,S2351
P1129,S3
P1129,S460
P1129,S937
P1129,S1440
P76,S1
P76,S75
P76,S42
P76,S97
P76,S79
P76,S39
P76,S77
P76,S672
P76,S84
P76,S314
P76,S408
P76,S78
P76,S853
P76,S254
P76,S28
P76,S1258
P76,S240
P76,S2685
P76,S2696
P76,S2626
P76,S2046
P76,S2037
P76,S678
P76,S303
P76,S1011
P76,S1684
P76,S480
P76,S911
P76,S1941
P2065,S1
P2065,S480
P1251,S1
P1251,S994
P1251,S343
P1251,S1257
P1248,S1
P1248,S145
P1248,S65
P1248,S101
P1248,S1250
P725,S1
P725,S10
P725,S130
P725,S102
P725,S183
P725,S1113
P725,S2007
P725,S2579
P725,S574
P725,S1661
P2559,S1
P507,S1
P507,S72
P507,S150
P507,S182
P507,S84
P507,S583
P507,S609
P507,S535
P507,S153
P507,S187
P507,S566
P507,S7371
P507,S422
P507,S2104
P507,S405
P507,S1985
P1942,S1
P1942,S252
P1232,S1
P1232,S2
P1232,S1936
P1232,S2504
P534,S1
P534,S4
P534,S21
P534,S16
P534,S129
P534,S912
P534,S2474
P534,S2460
P994,S1
P994,S57
P994,S1261
P994,S578
P994,S439
P994,S1251
P994,S727
P994,S252
P994,S218
P503,S1
P503,S2
P503,S23
P503,S99
P503,S43
P503,S16
P503,S200
P503,S33
P503,S129
P2448,S1
P846,S1
P846,S747
P846,S8
P846,S166
P846,S129
P1028,S1
P2367,S1
P2296,S1
P379,S1
P379,S2
P379,S44
P379,S223
P379,S4
P379,S353
P379,S40
P379,S54
P379,S31
P379,S109
P379,S1209
P379,S270
P379,S389
P379,S1230
P379,S466
P3421,S1
P3418,S1
P3402,S1
P3385,S1
P3367,S1
P3349,S1
P545,S1
P545,S10
P545,S58
P545,S9
P545,S155
P545,S77
P545,S14
P545,S6
P545,S49
P545,S135
P545,S128
P545,S415
P1589,S1
P1589,S58
P1589,S30
P3339,S1
P2402,S1
P2402,S222
P3335,S1
P3317,S1
P1862,S1
P1862,S597
P3313,S1
P3295,S1
P2383,S1
P2383,S151
P1195,S1
P1195,S432
P1195,S30
P1195,S49
P1195,S707
P1195,S1071
P3283,S1
P2375,S1
P2375,S128
P292,S1
P292,S309
P292,S118
P292,S58
P292,S462
P292,S432
P292,S116
P292,S72
P292,S19
P292,S34
P292,S105
P292,S36
P292,S125
P292,S12
P292,S2405
P292,S141
P292,S526
P292,S128
P292,S894
P292,S1526
P3256,S1
P3259,S1
P3253,S1
P3247,S1
P2368,S1
P2368,S435
P1574,S1
P1574,S115
P1574,S19
P1574,S7
P3215,S1
P3202,S1
P2351,S1
P2351,S1129
P3163,S1
P2338,S1
P2338,S49
P1521,S1
P1521,S1078
P3148,S1
P3124,S1
P3113,S1
P3013,S1
P1826,S1
P1826,S885
P1826,S456
P1826,S3267
P3103,S1
P1822,S1
P1822,S432
P1822,S241
P3101,S1
P3083,S1
P3084,S1
P3078,S1
P3062,S1
P3059,S1
P2273,S1
P2273,S2202
P3048,S1
P523,S1
P523,S249
P523,S30
P523,S177
P523,S8
P523,S7
P523,S25
P523,S110
P523,S278
P523,S371
P373,S1
P373,S95
P373,S89
P373,S333
P373,S1060
P373,S395
P373,S2281
P373,S222
P373,S29
P373,S244
P373,S26
P373,S752
P373,S656
P373,S1349
P373,S3146
P1331,S1
P1331,S71
P1331,S43
P1331,S12
P1331,S739
P3004,S1
P3006,S1
P810,S1
P810,S116
P810,S177
P810,S7
P810,S6
P810,S46
P3000,S1
P2999,S1
P2989,S1
P1337,S1
P1337,S42
P1337,S613
P1337,S43
P1337,S522
P2941,S1
P2947,S1
P2945,S1
P2926,S1
P2217,S1
P2217,S11
P1505,S1
P1505,S161
P1505,S798
P2920,S1
P2782,S1
P2904,S1
P2898,S1
P2198,S1
P2198,S798
P2881,S1
P2185,S1
P2185,S798
P2858,S1
P1749,S1
P1749,S347
P1749,S69
P2837,S1
P517,S1
P517,S142
P517,S214
P517,S199
P517,S193
P517,S329
P517,S518
P517,S443
P2163,S1
P2163,S69
P2830,S1
P2632,S1
P796,S1
P796,S7603
P796,S51
P796,S7
P796,S14
P796,S547
P796,S588
P2810,S1
P2144,S1
P2144,S14
P2136,S1
P2136,S14
P2793,S1
P2786,S1
P2783,S1
P2775,S1
P2772,S1
P2771,S1
P2767,S1
P2764,S1
P2763,S1
P2752,S1
P2750,S1
P2747,S1
P2119,S1
P2119,S22
P2744,S1
P2743,S1
P2707,S1
P2713,S1
P2700,S1
P1413,S1
P1413,S223
P1413,S563
P1413,S717
P2695,S1
P2619,S1
P2605,S1
P1117,S1
P1117,S254
P1117,S28
P1117,S480
P1117,S620
P300,S1
P300,S9
P300,S175
P300,S108
P300,S79
P300,S341
P300,S7564
P300,S542
P300,S344
P300,S630
P300,S2066
P7589,S175
P7589,S507
P7589,S1098
P7589,S84
P7589,S444
P1368,S249
P1368,S19
P1368,S120
P1368,S245
P164,S15
P164,S2
P164,S58
P164,S174
P164,S375
P164,S19
P164,S85
P164,S281
P164,S269
P164,S2336
P164,S114
P164,S1386
P164,S16
P164,S105
P164,S88
P164,S12
P164,S82
P164,S98
P164,S824
P164,S376
P164,S279
P164,S86
P164,S192
P164,S900
P164,S94
P164,S1387
P164,S761
P244,S95
P244,S333
P244,S1060
P244,S30
P244,S373
P244,S177
P244,S1380
P244,S25
P244,S65
P244,S564
P244,S3
P244,S6
P244,S26
P244,S56
P244,S120
P244,S7595
P244,S197
P244,S703
P244,S295
P244,S1059
P244,S227
P244,S199
P244,S33
P244,S599
P244,S245
P244,S280
P244,S1830
P244,S1041
P244,S134
P244,S143
P244,S1181
P244,S2329
P62,S95
P62,S10
P62,S174
P62,S596
P62,S124
P62,S116
P62,S1043
P62,S179
P62,S258
P62,S587
P62,S42
P62,S51
P62,S177
P62,S306
P62,S24
P62,S73
P62,S85
P62,S237
P62,S145
P62,S1785
P62,S166
P62,S25
P62,S21
P62,S3
P62,S92
P62,S26
P62,S136
P62,S885
P62,S203
P62,S205
P62,S5679
P62,S265
P62,S278
P62,S7517
P62,S7536
P62,S7590
P62,S7565
P62,S229
P62,S102
P62,S64
P62,S1165
P62,S2314
P2244,S166
P2244,S32
P148,S152
P148,S2
P148,S44
P148,S4
P148,S439
P148,S40
P148,S119
P148,S54
P148,S109
P148,S768
P148,S1401
P148,S1409
P148,S270
P148,S209
P148,S512
P148,S139
P148,S16
P148,S131
P148,S466
P148,S84
P148,S313
P148,S842
P148,S840
P148,S380
P148,S540
P148,S1600
P148,S1099
P148,S1995
P148,S1913
P7403,S37
P7403,S42
P7403,S13
P52,S637
P52,S20
P52,S2
P52,S10
P52,S146
P52,S259
P52,S67
P52,S955
P52,S1320
P52,S1034
P52,S951
P52,S264
P52,S90
P52,S177
P52,S306
P52,S39
P52,S7
P52,S189
P52,S798
P52,S25
P52,S83
P52,S277
P52,S21
P52,S257
P52,S26
P52,S32
P52,S203
P52,S266
P52,S100
P52,S638
P52,S274
P52,S193
P52,S807
P52,S361
P52,S484
P52,S946
P52,S686
P52,S1033
P52,S362
P52,S7565
P52,S487
P52,S284
P52,S739
P52,S69
P52,S550
P52,S949
P52,S1755
P52,S1145
P52,S634
P52,S2180
P52,S50
P52,S1328
P52,S2902
P52,S2893
P52,S2195
P52,S2886
P159,S37
P159,S20
P159,S15
P159,S10
P159,S17
P159,S38
P159,S7603
P159,S9
P159,S22
P159,S4
P159,S67
P159,S30
P159,S66
P159,S47
P159,S24
P159,S122
P159,S129
P159,S143
P159,S7402
P159,S444
P159,S1234
P66,S37
P66,S20
P66,S11
P66,S2
P66,S10
P66,S17
P66,S38
P66,S9
P66,S22
P66,S483
P66,S124
P66,S42
P66,S1720
P66,S159
P66,S97
P66,S47
P66,S306
P66,S133
P66,S190
P66,S83
P66,S70
P66,S65
P66,S26
P66,S32
P66,S1456
P66,S100
P66,S98
P66,S686
P66,S253
P66,S513
P66,S409
P66,S482
P66,S48
P66,S101
P66,S1300
P66,S738
P66,S143
P66,S1449
P66,S1473
P66,S2851
P66,S2856
P66,S2594
P60,S256
P60,S20
P60,S17
P60,S7603
P60,S9
P60,S293
P60,S269
P60,S25
P60,S389
P60,S63
P60,S14
P60,S16
P60,S302
P60,S361
P60,S549
P60,S176
P60,S267
P60,S518
P60,S80
P60,S134
P60,S440
P60,S673
P60,S740
P60,S1773
P60,S1504
P60,S2184
P585,S58
P585,S123
P585,S7410
P585,S124
P585,S116
P585,S21
P585,S103
P585,S34
P585,S36
P585,S27
P585,S1859
P585,S547
P585,S463
P97,S37
P97,S2
P97,S10
P97,S17
P97,S255
P97,S9
P97,S4
P97,S115
P97,S1136
P97,S1284
P97,S76
P97,S66
P97,S40
P97,S79
P97,S19
P97,S73
P97,S85
P97,S211
P97,S5
P97,S25
P97,S475
P97,S14
P97,S3
P97,S105
P97,S136
P97,S228
P97,S345
P97,S12
P97,S807
P97,S280
P97,S284
P97,S854
P97,S316
P97,S102
P97,S2215
P97,S69
P97,S273
P97,S1706
P97,S925
P97,S1488
P97,S996
P2006,S2
P1421,S2
P1421,S30
P1421,S494
P353,S2
P353,S113
P353,S472
P353,S4
P353,S216
P353,S99
P353,S45
P353,S16
P353,S131
P353,S443
P353,S1078
P353,S438
P353,S1212
P353,S505
P353,S1101
P353,S1916
P51,S11
P51,S15
P51,S2
P51,S10
P51,S17
P51,S370
P51,S156
P51,S7603
P51,S9
P51,S75
P51,S22
P51,S116
P51,S67
P51,S42
P51,S62
P51,S52
P51,S185
P51,S40
P51,S177
P51,S47
P51,S8
P51,S107
P51,S39
P51,S24
P51,S7
P51,S133
P51,S45
P51,S211
P51,S173
P51,S553
P51,S170
P51,S145
P51,S83
P51,S70
P51,S65
P51,S21
P51,S14
P51,S26
P51,S136
P51,S345
P51,S295
P51,S193
P51,S98
P51,S371
P51,S1287
P51,S1162
P51,S7565
P51,S7566
P51,S157
P51,S961
P51,S1484
P51,S409
P51,S741
P51,S2802
P51,S1145
P51,S7573
P51,S7592
P51,S588
P51,S80
P51,S2143
P51,S2932
P51,S1314
P51,S2150
P51,S1077
P51,S1020
P51,S1809
P51,S2887
P51,S2879
P51,S2151
P51,S2798
P185,S95
P185,S37
P185,S11
P185,S2
P185,S10
P185,S330
P185,S22
P185,S249
P185,S264
P185,S51
P185,S47
P185,S24
P185,S1380
P185,S170
P185,S137
P185,S21
P185,S188
P185,S1691
P185,S6
P185,S32
P185,S288
P185,S53
P185,S349
P185,S198
P185,S7562
P185,S687
P185,S55
P185,S813
P312,S37
P312,S2
P312,S4
P312,S74
P312,S33
P312,S967
P312,S784
P312,S715
P312,S668
P312,S574
P168,S37
P168,S152
P168,S2
P168,S10
P168,S126
P168,S4
P168,S91
P168,S74
P168,S24
P168,S140
P168,S6
P168,S56
P168,S323
P168,S193
P168,S772
P168,S591
P354,S15
P354,S251
P354,S224
P354,S7564
P354,S1402
P108,S20
P108,S2
P108,S9
P108,S22
P108,S2176
P108,S300
P108,S54
P108,S23
P108,S39
P108,S109
P108,S798
P108,S145
P108,S70
P108,S382
P108,S355
P108,S188
P108,S1456
P108,S1363
P108,S645
P108,S130
P108,S78
P108,S1743
P108,S1292
P108,S1601
P108,S2175
P108,S2610
P108,S1099
P108,S2663
P108,S2842
P108,S1683
P108,S2005
P108,S1951
P91,S37
P91,S18
P91,S15
P91,S152
P91,S2
P91,S126
P91,S223
P91,S625
P91,S4
P91,S194
P91,S168
P91,S119
P91,S54
P91,S293
P91,S769
P91,S532
P91,S234
P91,S438
P91,S297
P91,S441
P91,S1665
P91,S1084
P91,S7546
P91,S7424
P40,S95
P40,S256
P40,S37
P40,S18
P40,S15
P40,S2
P40,S44
P40,S10
P40,S17
P40,S121
P40,S123
P40,S7410
P40,S255
P40,S7603
P40,S9
P40,S22
P40,S4
P40,S744
P40,S2305
P40,S1029
P40,S90
P40,S379
P40,S148
P40,S97
P40,S51
P40,S271
P40,S54
P40,S177
P40,S47
P40,S23
P40,S7
P40,S45
P40,S237
P40,S1401
P40,S917
P40,S77
P40,S65
P40,S14
P40,S16
P40,S3
P40,S92
P40,S103
P40,S6
P40,S32
P40,S632
P40,S12
P40,S2103
P40,S198
P40,S384
P40,S1179
P40,S98
P40,S452
P40,S128
P40,S1794
P40,S1478
P40,S316
P40,S234
P40,S735
P40,S870
P40,S851
P40,S1132
P40,S129
P40,S770
P40,S1226
P40,S1919
P40,S1243
P40,S792
P40,S2891
P40,S3033
P40,S2140
P40,S2126
P40,S1279
P40,S1718
P40,S1717
P40,S1628
P40,S2531
P40,S717
P40,S1077
P40,S1600
P40,S989
P271,S2
P271,S113
P271,S10
P271,S40
P271,S119
P119,S2
P119,S121
P119,S4
P119,S491
P119,S148
P119,S353
P119,S91
P119,S271
P119,S54
P119,S23
P119,S293
P119,S769
P119,S311
P119,S380
P119,S384
P119,S235
P119,S129
P119,S1946
P119,S322
P119,S662
P119,S7511
P119,S283
P119,S2521
P54,S37
P54,S152
P54,S2
P54,S113
P54,S10
P54,S126
P54,S4
P54,S379
P54,S148
P54,S91
P54,S271
P54,S119
P54,S145
P54,S449
P54,S188
P54,S7400
P54,S16
P54,S460
P54,S466
P54,S84
P54,S531
P54,S840
P54,S234
P54,S7564
P54,S334
P54,S102
P54,S914
P54,S383
P54,S226
P54,S1430
P54,S50
P54,S566
P54,S610
P54,S1106
P54,S368
P54,S2557
P54,S328
P375,S118
P375,S35
P375,S15
P375,S58
P375,S96
P375,S164
P375,S281
P375,S1386
P375,S43
P375,S36
P375,S163
P375,S12
P375,S53
P375,S603
P375,S104
P375,S98
P375,S824
P375,S279
P375,S900
P375,S94
P375,S604
P177,S112
P177,S113
P177,S1180
P177,S333
P177,S1538
P177,S396
P177,S142
P177,S123
P177,S259
P177,S156
P177,S4
P177,S154
P177,S483
P177,S1051
P177,S1835
P177,S296
P177,S395
P177,S596
P177,S124
P177,S1525
P177,S331
P177,S68
P177,S116
P177,S214
P177,S697
P177,S258
P177,S623
P177,S951
P177,S347
P177,S587
P177,S42
P177,S523
P177,S52
P177,S97
P177,S51
P177,S40
P177,S306
P177,S272
P177,S787
P177,S190
P177,S798
P177,S350
P177,S77
P177,S166
P177,S489
P177,S83
P177,S14
P177,S16
P177,S219
P177,S7482
P177,S92
P177,S103
P177,S287
P177,S56
P177,S815
P177,S492
P177,S172
P177,S1347
P177,S879
P177,S36
P177,S969
P177,S197
P177,S621
P177,S1054
P177,S748
P177,S1548
P177,S703
P177,S1456
P177,S228
P177,S877
P177,S203
P177,S135
P177,S266
P177,S2311
P177,S27
P177,S937
P177,S227
P177,S1524
P177,S33
P177,S162
P177,S193
P177,S411
P177,S265
P177,S521
P177,S122
P177,S198
P177,S46
P177,S1541
P177,S1179
P177,S7554
P177,S522
P177,S750
P177,S642
P177,S7517
P177,S640
P177,S878
P177,S1171
P177,S506
P177,S882
P177,S7590
P177,S1162
P177,S204
P177,S1033
P177,S1757
P177,S487
P177,S1041
P177,S284
P177,S393
P177,S592
P177,S1163
P177,S1714
P177,S1048
P177,S1324
P177,S639
P177,S552
P177,S799
P177,S1553
P177,S1293
P177,S332
P177,S802
P177,S143
P177,S1165
P177,S813
P177,S1517
P177,S404
P177,S1352
P177,S490
P177,S785
P177,S1328
P177,S1020
P177,S1809
P177,S7389
P177,S7419
P177,S1053
P177,S2304
P177,S7581
P177,S1811
P177,S2299
P177,S2225
P177,S1039
P177,S2213
P177,S1765
P177,S1841
P177,S1806
P177,S3117
P177,S2963
P177,S2924
P177,S3125
P177,S2286
P177,S2254
P177,S3022
P177,S3016
P177,S3003
P177,S2988
P177,S2958
P177,S2935
P31,S95
P31,S161
P31,S87
P31,S37
P31,S20
P31,S11
P31,S2
P31,S17
P31,S58
P31,S96
P31,S146
P31,S9
P31,S22
P31,S4
P31,S250
P31,S154
P31,S174
P31,S30
P31,S1736
P31,S42
P31,S379
P31,S97
P31,S185
P31,S108
P31,S177
P31,S47
P31,S306
P31,S412
P31,S109
P31,S24
P31,S19
P31,S7
P31,S85
P31,S45
P31,S140
P31,S5
P31,S166
P31,S25
P31,S137
P31,S14
P31,S3
P31,S219
P31,S92
P31,S6
P31,S105
P31,S36
P31,S136
P31,S49
P31,S345
P31,S12
P31,S286
P31,S131
P31,S401
P31,S59
P31,S278
P31,S642
P31,S429
P31,S7590
P31,S319
P31,S962
P31,S1040
P31,S1146
P31,S1134
P31,S779
P31,S700
P31,S1569
P31,S2977
P31,S566
P47,S95
P47,S20
P47,S11
P47,S2
P47,S17
P47,S38
P47,S58
P47,S255
P47,S7603
P47,S9
P47,S22
P47,S4
P47,S30
P47,S1034
P47,S159
P47,S66
P47,S51
P47,S185
P47,S40
P47,S31
P47,S272
P47,S150
P47,S24
P47,S7
P47,S211
P47,S140
P47,S5
P47,S77
P47,S25
P47,S21
P47,S14
P47,S6
P47,S26
P47,S36
P47,S460
P47,S197
P47,S163
P47,S12
P47,S27
P47,S280
P47,S371
P47,S487
P47,S78
P23,S2
P23,S44
P23,S22
P23,S710
P23,S4
P23,S503
P23,S40
P23,S119
P23,S54
P23,S99
P23,S658
P23,S293
P23,S768
P23,S236
P23,S1401
P23,S389
P23,S564
P23,S504
P23,S512
P23,S139
P23,S16
P23,S1456
P23,S656
P23,S437
P23,S1398
P23,S466
P23,S84
P23,S501
P23,S848
P23,S401
P23,S772
P23,S842
P23,S1087
P23,S500
P23,S443
P23,S935
P23,S1078
P23,S470
P23,S537
P23,S298
P23,S607
P23,S1082
P23,S440
P23,S1416
P23,S129
P23,S844
P23,S932
P23,S1422
P23,S770
P23,S1220
P23,S1613
P23,S713
P23,S167
P23,S847
P23,S1400
P23,S845
P23,S908
P23,S1911
P23,S1226
P23,S2443
P23,S2447
P23,S1402
P23,S1080
P23,S1601
P23,S2438
P74,S18
P74,S11
P74,S2
P74,S44
P74,S625
P74,S4
P74,S312
P74,S168
P74,S54
P74,S293
P74,S1127
P74,S389
P74,S7604
P74,S131
P74,S367
P74,S1087
P74,S824
P74,S1263
P74,S1259
P74,S1605
P74,S1448
P74,S1648
P74,S1620
P74,S2857
P165,S15
P165,S2
P165,S38
P165,S223
P165,S58
P165,S9
P165,S22
P165,S85
P165,S647
P165,S145
P165,S489
P165,S65
P165,S188
P165,S1691
P165,S163
P165,S7335
P165,S3372
P165,S7560
P306,S2
P306,S17
P306,S22
P306,S117
P306,S62
P306,S52
P306,S177
P306,S8
P306,S7
P306,S189
P306,S6
P306,S411
P306,S452
P8,S95
P8,S554
P8,S112
P8,S11
P8,S2
P8,S10
P8,S333
P8,S396
P8,S142
P8,S123
P8,S75
P8,S154
P8,S174
P8,S596
P8,S701
P8,S124
P8,S30
P8,S29
P8,S613
P8,S846
P8,S523
P8,S62
P8,S52
P8,S66
P8,S51
P8,S177
P8,S306
P8,S19
P8,S7
P8,S85
P8,S133
P8,S2336
P8,S106
P8,S237
P8,S43
P8,S5
P8,S166
P8,S25
P8,S63
P8,S21
P8,S209
P8,S13
P8,S318
P8,S5342
P8,S3
P8,S6
P8,S7380
P8,S287
P8,S754
P8,S26
P8,S32
P8,S36
P8,S7595
P8,S1361
P8,S748
P8,S136
P8,S641
P8,S885
P8,S877
P8,S336
P8,S295
P8,S7390
P8,S288
P8,S286
P8,S205
P8,S1459
P8,S1836
P8,S266
P8,S937
P8,S100
P8,S227
P8,S33
P8,S7604
P8,S356
P8,S1415
P8,S807
P8,S1038
P8,S265
P8,S521
P8,S1322
P8,S391
P8,S801
P8,S110
P8,S484
P8,S2333
P8,S7578
P8,S1571
P8,S1566
P8,S549
P8,S458
P8,S1578
P8,S1254
P8,S522
P8,S1178
P8,S696
P8,S645
P8,S6014
P8,S1162
P8,S1033
P8,S7588
P8,S362
P8,S7565
P8,S500
P8,S1518
P8,S600
P8,S2330
P8,S1343
P8,S892
P8,S3018
P8,S487
P8,S308
P8,S7515
P8,S3159
P8,S3131
P8,S3116
P8,S451
P8,S962
P8,S2253
P8,S2921
P8,S1159
P8,S201
P8,S869
P8,S157
P8,S3028
P8,S981
P8,S694
P8,S1556
P8,S1788
P8,S1041
P8,S1298
P8,S961
P8,S2955
P8,S2172
P8,S284
P242,S95
P242,S11
P242,S2
P242,S10
P242,S58
P242,S249
P242,S29
P242,S85
P242,S5
P242,S3
P242,S26
P242,S56
P242,S49
P242,S7514
P242,S451
P242,S64
P242,S332
P412,S2
P412,S58
P412,S30
P412,S42
P412,S24
P412,S1380
P412,S166
P412,S5342
P412,S81
P412,S125
P412,S1853
P412,S7550
P412,S759
P412,S417
P412,S496
P412,S144
P412,S3337
P381,S2
P381,S4
P381,S491
P381,S251
P381,S84
P381,S1351
P381,S392
P381,S551
P561,S37
P561,S2
P561,S22
P561,S4
P561,S293
P561,S106
P561,S131
P561,S2590
P216,S11
P216,S152
P216,S75
P216,S115
P216,S353
P216,S272
P216,S140
P216,S5
P216,S219
P216,S26
P216,S12
P216,S1325
P216,S157
P216,S1616
P216,S441
P216,S756
P216,S2074
P107,S2
P107,S17
P107,S9
P107,S1542
P107,S116
P107,S51
P107,S272
P107,S24
P107,S348
P107,S85
P107,S83
P107,S14
P107,S16
P107,S3
P107,S6
P107,S56
P107,S32
P107,S7595
P107,S621
P107,S205
P107,S883
P107,S193
P107,S361
P107,S549
P107,S7565
P107,S317
P107,S360
P107,S267
P107,S693
P107,S1058
P107,S1777
P681,S15
P681,S2
P681,S17
P681,S255
P681,S7603
P681,S22
P681,S304
P681,S2776
P681,S2719
P79,S18
P79,S57
P79,S11
P79,S17
P79,S255
P79,S155
P79,S67
P79,S42
P79,S90
P79,S76
P79,S300
P79,S97
P79,S272
P79,S39
P79,S140
P79,S937
P79,S1003
P79,S386
P79,S380
P79,S384
P79,S314
P79,S1714
P79,S1472
P79,S1018
P79,S1697
P79,S732
P79,S542
P79,S926
P79,S212
P79,S580
P79,S1130
P79,S2091
P79,S2086
P79,S730
P79,S1132
P79,S1120
P79,S1276
P79,S792
P79,S863
P79,S1133
P79,S1705
P79,S2723
P79,S2099
P79,S1704
P79,S2688
P79,S2683
P79,S2654
P79,S2678
P79,S2672
P79,S2675
P79,S1700
P79,S2670
P79,S2749
P79,S1660
P79,S2104
P79,S2068
P79,S2706
P79,S405
P79,S2708
P79,S2530
P79,S2101
P79,S1273
P79,S1468
P79,S2087
P79,S2092
P79,S2694
P79,S624
P272,S20
P272,S11
P272,S15
P272,S2
P272,S17
P272,S38
P272,S7603
P272,S9
P272,S22
P272,S159
P272,S47
P272,S216
P272,S79
P272,S348
P272,S133
P272,S45
P272,S211
P272,S217
P272,S106
P272,S166
P272,S544
P272,S65
P272,S26
P272,S1003
P272,S614
P272,S7564
P272,S129
P272,S1918
P272,S2476
P39,S11
P39,S2
P39,S44
P39,S10
P39,S17
P39,S255
P39,S7603
P39,S75
P39,S22
P39,S4
P39,S90
P39,S76
P39,S52
P39,S51
P39,S79
P39,S272
P39,S45
P39,S217
P39,S77
P39,S70
P39,S137
P39,S1957
P39,S6
P39,S163
P39,S274
P39,S326
P39,S7550
P39,S484
P39,S408
P39,S614
P39,S201
P39,S130
P39,S132
P39,S1470
P39,S48
P39,S1145
P39,S680
P39,S7580
P39,S2105
P39,S729
P39,S1280
P39,S2111
P39,S2070
P39,S7533
P39,S784
P39,S785
P39,S515
P39,S2016
P39,S240
P39,S1276
P39,S1125
P39,S2630
P39,S1001
P150,S57
P150,S2
P150,S10
P150,S22
P150,S4
P150,S154
P150,S507
P150,S47
P150,S272
P150,S7
P150,S473
P150,S99
P150,S1098
P150,S145
P150,S299
P150,S6
P150,S193
P150,S265
P150,S226
P150,S478
P150,S680
P150,S1427
P150,S515
P150,S863
P150,S403
P150,S511
P150,S1081
P150,S581
P150,S1463
P150,S1685
P150,S2822
P150,S2545
P150,S2564
P150,S1999
P150,S1647
P181,S4
P181,S42
P181,S72
P181,S534
P181,S109
P181,S182
P181,S237
P181,S382
P181,S21
P181,S510
P181,S401
P181,S226
P181,S404
P181,S863
P181,S405
P181,S999
P181,S2611
P181,S1966
P181,S2618
P181,S2012
P181,S2000
P181,S2566
P109,S57
P109,S2
P109,S223
P109,S4
P109,S42
P109,S379
P109,S148
P109,S108
P109,S31
P109,S181
P109,S217
P109,S65
P109,S449
P109,S512
P109,S16
P109,S1270
P109,S84
P109,S535
P109,S500
P109,S102
