0,1
S1307,T946
S1307,T1881
S1881,T946
S1045,T1815
S1045,T1881
S252,T779
S252,T1517
S779,T812
S1636,T424
S1636,T665
S403,T951
S403,T458
S403,T705
S612,T2077
S1642,T651
S1642,T258
S1171,T1782
S1171,T653
S1171,T1011
S971,T1007
S1716,T1916
S1146,T489
S1146,T461
S1146,T720
S1146,T745
S1146,T366
S1146,T1961
S1554,T1955
S1450,T396
S1450,T713
S256,T1604
S256,T1451
S256,T2010
S256,T1858
S256,T1004
S1242,T1715
S603,T603
S1266,T275
S1266,T2007
S367,T736
S367,T713
S439,T501
S439,T713
S1572,T1785
S56,T1402
S56,T1970
S1402,T1918
S1072,T43
S1072,T297
S1072,T198
S1231,T1262
S1867,T612
S1867,T1915
S212,T1891
S212,T743
S457,T838
S457,T940
S1706,T930
S1706,T900
S1549,T1988
S1549,T1835
S1549,T1924
S1549,T1505
S1549,T581
S1549,T1839
S1549,T718
S1549,T2004
S1549,T794
S1136,T1408
S1136,T1655
S85,T1799
S85,T1785
S1517,T1988
S1517,T603
S1517,T641
S1517,T794
S1478,T2010
S1478,T613
S1478,T699
S1478,T1846
S148,T718
S1029,T1518
S1029,T1863
S1029,T794
S1877,T2009
S120,T1510
S120,T751
S120,T386
S1863,T882
S1863,T1639
S1639,T1785
S1645,T1645
S1645,T1004
S23,T506
S23,T256
S23,T1451
S23,T585
S23,T1997
S23,T1098
S23,T1797
S23,T1645
S23,T172
S23,T1101
S23,T1478
S23,T707
S23,T1004
S23,T1757
S23,T1604
S1004,T1004
S82,T193
S82,T220
S1149,T153
S1149,T718
S1149,T1742
S1149,T1924
S1149,T1496
S734,T1264
S734,T838
S734,T2018
S734,T841
S602,T643
S602,T841
S602,T1264
S602,T2020
S2055,T993
S29,T323
S29,T1391
S29,T1696
S29,T452
S29,T1504
S1380,T705
S1380,T725
S633,T798
S633,T999
S633,T854
S633,T1935
S633,T901
S1523,T807
S1523,T1983
S316,T598
S316,T109
S316,T1330
S570,T701
S570,T900
S1221,T1628
S1221,T620
S1221,T227
S1221,T2011
S1389,T2071
S441,T2041
S441,T728
S441,T1733
S1460,T1931
S1399,T104
S1399,T1456
S922,T974
S922,T1851
S922,T440
S922,T1701
S1929,T2014
S1929,T1384
S217,T541
S364,T1701
S364,T440
S364,T760
S1274,T1602
S1851,T974
S572,T1059
S572,T2051
S616,T626
S616,T1726
S616,T1574
S616,T801
S616,T639
S1641,T778
S138,T1286
S138,T1243
S138,T179
S1057,T1480
S1057,T1092
S96,T532
S52,T598
S52,T854
S1790,T807
S1790,T761
S1790,T1523
S361,T2108
S361,T1918
S1511,T1435
S216,T2086
S487,T805
S487,T598
S890,T2106
S890,T2026
S540,T1775
S1471,T2061
S1471,T636
S1471,T1568
S1471,T540
S1796,T364
S1796,T1304
S1796,T760
S502,T795
S502,T972
S502,T933
S502,T1813
S136,T525
S136,T1578
S136,T1527
S136,T1385
S136,T1012
S2045,T1818
S2045,T2045
S2045,T109
S197,T408
S197,T1938
S1477,T592
S1477,T598
S1717,T901
S1717,T816
S894,T1384
S894,T2014
S202,T1776
S116,T587
S116,T471
S2041,T929
S1665,T2087
S1665,T819
S1665,T1509
S1665,T1804
S1665,T902
S231,T1933
S2,T161
S1121,T1430
S215,T1547
S215,T1648
S1225,T292
S1856,T569
S279,T1409
S279,T552
S279,T1685
S175,T1903
S1315,T2051
S1315,T392
S1585,T1665
S1886,T1886
S240,T1430
S240,T2036
S139,T393
S139,T1268
S1394,T338
S1394,T1167
S436,T637
S436,T1596
S436,T1566
S436,T1971
S1897,T1641
S1897,T276
S1538,T1824
S1538,T780
S1240,T539
S1240,T1317
S1362,T1691
S1083,T377
S196,T856
S46,T1445
S46,T395
S46,T572
S1978,T862
S1124,T463
S335,T804
S335,T1607
S335,T1733
S1852,T626
S185,T1581
S185,T569
S253,T237
S253,T1818
S128,T1077
S128,T362
S128,T604
S128,T1896
S128,T1091
S128,T186
S128,T598
S128,T1899
S814,T135
S814,T650
S1537,T740
S1537,T1362
S1932,T748
S41,T1107
S41,T472
S41,T685
S708,T708
S2025,T1189
S179,T1027
S179,T1314
S179,T1438
S179,T259
S179,T821
S179,T560
S179,T1251
S1568,T2061
S1568,T1775
S1811,T287
S1811,T967
S1990,T925
S1990,T2033
S1990,T2083
S1990,T1928
S1990,T1026
S1263,T1324
S1263,T607
S1144,T1014
S1371,T1371
S1371,T638
S334,T1350
S334,T1734
S334,T494
S146,T1626
S299,T1382
S299,T1260
S887,T1236
S887,T764
S698,T724
S184,T760
S184,T308
S1874,T2000
S1220,T1578
S1220,T1299
S1220,T1983
S1626,T2045
S65,T602
S65,T413
S291,T723
S291,T2046
S405,T2061
S1487,T1384
S1487,T2014
S1597,T1338
S1597,T2052
S1597,T1217
S1597,T856
S1597,T752
S1597,T2005
S1594,T1430
S1594,T2036
S1288,T1759
S164,T240
S164,T1594
S164,T2036
S1107,T646
S1107,T1513
S1107,T903
S1107,T35
S861,T1361
S122,T463
S521,T784
S521,T856
S521,T879
S771,T809
S68,T1647
S68,T759
S1405,T502
S1405,T1162
S1668,T1888
S1668,T1914
S1334,T979
S1334,T1664
S1334,T726
S286,T1356
S286,T741
S1565,T741
S598,T854
S598,T592
S598,T237
S598,T845
S598,T1005
S598,T1174
S458,T705
S1273,T662
S1273,T2052
S1273,T752
S4,T1259
S4,T1361
S4,T635
S1845,T2042
S1845,T2078
S1845,T1555
S520,T598
S1624,T1337
S1037,T1460
S1037,T1142
S1037,T1931
S1733,T714
S969,T2010
S969,T585
S105,T650
S105,T423
S1092,T1092
S1092,T1261
S1092,T276
S1092,T1048
S1286,T2073
S1286,T601
S1286,T532
S1286,T386
S1286,T560
S500,T858
S500,T500
S278,T240
S278,T1594
S278,T2036
S171,T1951
S171,T927
S171,T321
S289,T1337
S1339,T1652
S1140,T539
S1140,T1077
S1140,T1930
S1140,T128
S163,T442
S63,T570
S63,T493
S262,T1026
S262,T916
S1386,T1010
S62,T1652
S1579,T235
S1579,T1903
S152,T959
S152,T1664
S152,T167
S152,T1648
S152,T730
S834,T876
S438,T724
S268,T2073
S1113,T2046
S1113,T1605
S1113,T981
S470,T547
S470,T636
S470,T1699
S470,T2052
S470,T752
S493,T1738
S1596,T2035
S1596,T1850
S1596,T986
S1690,T927
S1534,T532
S690,T548
S1319,T484
S230,T371
S1091,T362
S1177,T828
S1177,T1951
S1586,T724
S1440,T1480
S1705,T1156
S1566,T2035
S1566,T1850
S1566,T986
S14,T1844
S1893,T650
S222,T2068
S251,T1221
S251,T514
S1297,T242
S1297,T2089
S1297,T1501
S1297,T525
S1297,T1527
S1297,T1578
S1297,T1667
S1129,T1973
S576,T663
S384,T663
S384,T1829
S1898,T1210
S1898,T162
S1898,T2082
S1898,T1426
S1898,T611
S333,T462
S51,T1359
S379,T2000
S1081,T1156
S661,T1761
S661,T934
S661,T602
S661,T734
S661,T2020
S1569,T638
S1781,T379
S280,T1951
S1837,T773
S1837,T1901
S371,T1689
S371,T1632
S2064,T1312
S2064,T977
S484,T705
S1743,T2051
S1249,T1766
S1249,T1288
S1249,T1759
S165,T1221
S165,T973
S209,T1433
S209,T462
S1789,T1025
S593,T918
S1432,T2089
S1432,T1527
S1432,T525
S1432,T1578
S1432,T1667
S1040,T471
S0,T2073
S0,T1154
S331,T708
S331,T462
S10,T1527
S1747,T760
S600,T964
S600,T600
S600,T2045
S265,T1613
S265,T1698
S265,T788
S265,T905
S265,T1144
S265,T618
S265,T1363
S265,T1673
S265,T463
S1475,T1523
S1475,T761
S1475,T1790
S1475,T1983
S1453,T1475
S1453,T1523
S1453,T1527
S1453,T1790
S76,T371
S76,T1632
S875,T918
S2033,T2033
S1775,T2061
S45,T1120
S1082,T894
S1082,T1466
S2029,T607
S1656,T598
S370,T808
S1802,T1802
S1802,T728
S1532,T253
S337,T1929
S337,T2014
S337,T1384
S337,T894
S1527,T1299
S1527,T2089
S1527,T803
S1527,T872
S1527,T1578
S1527,T1718
S1527,T1931
S1527,T1667
S1527,T464
S1527,T891
S591,T872
S647,T758
S647,T1010
S647,T2071
S647,T967
S809,T974
S390,T1837
S1259,T861
S24,T493
S24,T1334
S24,T994
S24,T1923
S24,T969
S24,T979
S24,T372
S154,T947
S1323,T431
S1323,T1488
S1323,T1490
S1323,T1341
S1323,T553
S66,T861
S66,T2013
S66,T236
S100,T827
S100,T35
S100,T1830
S100,T20
S527,T1936
S527,T817
S527,T626
S527,T20
S1593,T755
S1783,T1384
S1783,T2014
S1119,T1326
S684,T1217
S1308,T2105
S666,T2105
S666,T1630
S109,T1373
S1330,T1373
S1330,T1805
S1330,T109
S1330,T2045
S1482,T1665
S125,T140
S125,T854
S1766,T860
S588,T1690
S373,T1895
S373,T1574
S741,T843
S463,T767
S463,T788
S463,T869
S463,T1363
S472,T1589
S472,T646
S472,T1624
S509,T568
S509,T851
S78,T1424
S78,T172
S78,T463
S78,T985
S1421,T1586
S1131,T626
S1131,T273
S1131,T1726
S1131,T1574
S1131,T1109
S1131,T325
S1131,T801
S1131,T639
S1108,T1238
S1108,T947
S157,T1602
S157,T440
S1805,T858
S1805,T1005
S1805,T109
S408,T1938
S1634,T994
S1456,T2027
S1456,T1784
S1068,T104
S1068,T696
S1068,T1399
S1068,T1686
S207,T934
S207,T1070
S1138,T1752
S1138,T945
S1138,T851
S748,T748
S1229,T251
S1229,T1269
S377,T1941
S377,T1132
S377,T1778
S592,T1935
S592,T2024
S592,T816
S592,T854
S592,T1937
S592,T1174
S592,T1717
S1325,T817
S34,T1624
S1896,T237
S1930,T1995
S1930,T1535
S758,T967
S27,T1840
S27,T967
S1555,T1668
S1555,T2078
S1555,T1154
S1555,T1363
S1271,T861
S1271,T2002
S1271,T210
S107,T1186
S107,T986
S560,T2070
S560,T1541
S2085,T1424
S1762,T1005
S2035,T2035
S2035,T986
S1925,T237
S254,T1929
S254,T276
S1826,T1006
S20,T1016
S20,T626
S1426,T855
S1426,T420
S1377,T798
S1377,T633
S1377,T840
S1054,T1874
S1054,T1495
S701,T701
S701,T1706
S322,T1356
S322,T1565
S486,T253
S1066,T338
S1276,T2102
S1276,T1761
S385,T782
S385,T1648
S385,T730
S385,T2036
S2008,T1020
S214,T918
S1055,T1383
S1055,T68
S1055,T1479
S1560,T1690
S1778,T1902
S1499,T1382
S1175,T1001
S1175,T2073
S1254,T560
S1120,T382
S1120,T454
S525,T1578
S525,T1667
S525,T1012
S1501,T1527
S1501,T1183
S1501,T1578
S413,T1809
S413,T2020
S340,T741
S340,T1703
S340,T1565
S1293,T1015
S1293,T1703
S1293,T568
S568,T1703
S568,T851
S303,T1453
S1514,T1906
S1514,T734
S1304,T233
S1304,T1152
S1304,T1964
S1304,T760
S1304,T308
S1304,T1462
S233,T760
S1669,T1430
S1669,T240
S1669,T1594
S357,T607
S1466,T894
S1466,T276
S404,T1665
S404,T1776
S442,T1337
S308,T1641
S783,T974
S1595,T1726
S1595,T1652
S1803,T698
S876,T876
S369,T701
S490,T1911
S490,T738
S755,T915
S1322,T1691
S1364,T1445
S1364,T395
S2040,T2077
S1056,T787
S1056,T2051
S1056,T46
S1056,T1056
S1056,T1258
S1056,T624
S1056,T392
S1056,T1059
S1056,T2041
S1056,T1868
S537,T590
S1048,T1929
S1048,T690
S1048,T1641
S1048,T276
S1048,T1215
S1973,T839
S1973,T426
S1973,T1433
S1973,T462
S1973,T1598
S1433,T839
S1433,T1598
S1433,T1418
S630,T1776
S696,T1399
S539,T1836
S539,T1020
S1236,T1624
S1236,T472
S235,T1351
S235,T1903
S1351,T547
S1351,T636
S1351,T2052
S1351,T1903
S1351,T752
S1486,T502
S1486,T795
S58,T532
S1164,T242
S1164,T1297
S1164,T136
S1164,T1501
S1164,T1432
S1164,T525
S1164,T437
S1164,T1578
S1164,T2089
S1164,T1667
S1164,T1012
S1899,T1899
S1159,T471
S471,T1938
S471,T596
S284,T1817
S284,T292
S162,T1592
S162,T855
S697,T1818
S1933,T1535
S635,T861
S635,T2013
S3,T199
S2046,T1855
S440,T809
S440,T1851
S440,T1641
S1619,T1734
S1619,T647
S1215,T1929
S1215,T276
S1033,T39
S1033,T663
S1444,T1818
S393,T1805
S393,T858
S393,T1971
S1767,T393
S1767,T1059
S1767,T2041
S989,T530
S192,T948
S192,T534
S649,T2081
S649,T1995
S1407,T1887
S1887,T650
S1109,T616
S1109,T817
S1109,T1726
S1109,T1156
S1726,T1156
S1337,T738
S1918,T2108
S1918,T1027
S1752,T1500
S330,T521
S401,T521
S167,T1797
S167,T1725
S1064,T862
S1064,T1978
S1064,T1064
S1064,T1241
S1064,T867
S1241,T1241
S1265,T890
S1410,T1691
S386,T1944
S98,T858
S98,T1005
S98,T2041
S199,T262
S199,T916
S199,T1026
S199,T1070
S1365,T798
S1365,T999
S1365,T854
S1365,T1935
S1365,T901
S1365,T1377
S1154,T1888
S1154,T1914
S1154,T1435
S983,T1719
S1768,T983
S1768,T1241
S1768,T492
S1578,T2089
S1578,T1578
S1578,T980
S1578,T1983
S1578,T1183
S1578,T464
S1578,T891
S437,T1527
S437,T1183
S437,T1578
S1097,T232
S1097,T1527
S1097,T761
S1097,T1790
S1161,T1183
S242,T2089
S242,T1432
S242,T1578
S242,T1667
S1667,T2089
S1667,T1578
S2001,T724
S1699,T1699
S578,T1819
S578,T1699
S761,T1523
S761,T980
S1691,T850
S176,T2026
S176,T2106
S1169,T1565
S102,T821
S590,T1721
S590,T755
S1065,T918
S836,T918
S1424,T585
S1424,T463
S1424,T1451
S1583,T1435
S1168,T1699
S1168,T470
S1067,T1384
S1067,T1929
S1067,T2014
S1067,T276
S1490,T1586
S1490,T447
S1490,T445
S1911,T822
S1609,T783
S456,T869
S1213,T459
S1213,T2014
S1213,T1384
S1213,T1641
S1213,T337
S1213,T548
S1857,T532
S1857,T1534
S532,T844
S662,T2052
S662,T1189
S662,T2025
S662,T752
S241,T544
S1974,T272
S1974,T1456
S1974,T956
S1974,T241
S295,T1154
S395,T1762
S395,T1005
S395,T1831
S395,T854
S395,T2040
S1127,T159
S534,T948
S764,T2109
S1435,T724
S1435,T1668
S1187,T393
S1187,T858
S1786,T1154
S1652,T625
S257,T1994
S257,T1527
S1791,T758
S765,T404
S765,T1978
S765,T1269
S183,T1269
S1936,T650
S1194,T650
S1194,T348
S1879,T861
S1879,T1303
S1879,T1559
S97,T1618
S97,T1188
S97,T449
S97,T667
S97,T1113
S97,T388
S97,T1605
S97,T541
S1831,T1832
S1831,T2040
S454,T724
S777,T292
S1801,T1114
S1801,T1874
S1801,T501
S1801,T1495
S1801,T1459
S1801,T1295
S1295,T1204
S1295,T342
S1295,T1969
S1114,T1901
S1114,T1969
S1413,T1547
S1413,T730
S1413,T598
S1413,T520
S338,T1342
S338,T1665
S1607,T1682
S1607,T1770
S344,T2056
S344,T1607
S1246,T1817
S127,T1371
S1817,T1944
S1581,T620
S1754,T1524
S1754,T503
S1754,T1844
S39,T1455
S39,T1421
S39,T1500
S39,T467
S39,T945
S427,T271
S1224,T539
S1224,T1317
S1317,T539
S1317,T634
S224,T911
S224,T273
S149,T1241
S149,T1320
S1632,T1676
S1971,T986
S1971,T598
S1971,T109
S1858,T2051
S1552,T547
S1552,T908
S1552,T752
S1576,T1263
S1576,T797
S1185,T2034
S1087,T1435
S1087,T1439
S1481,T1705
S1481,T542
S1798,T1596
S1798,T1566
S1798,T986
S1277,T1312
S1277,T672
S1277,T369
S1207,T925
S1207,T1214
S1,T888
S1,T8
S1,T348
S1321,T515
S1321,T1733
S1321,T865
S186,T2045
S1145,T100
S1145,T423
S1145,T1635
S1145,T1726
S1727,T724
S724,T852
S724,T1217
S724,T1893
S724,T1991
S724,T1934
S724,T830
S1944,T292
S947,T958
S174,T1527
S144,T834
S144,T337
S144,T1321
S1689,T1156
S2027,T2053
S1188,T541
S1188,T1538
S1188,T449
S1188,T848
S1284,T2045
S1468,T788
S273,T616
S273,T638
S273,T1371
S273,T1260
S1260,T638
S1112,T1907
S1112,T1721
S1721,T755
S1721,T915
S1152,T804
S569,T569
S639,T1156
S325,T616
S325,T1574
S526,T1903
S1769,T231
S1769,T1431
S1769,T1933
S1769,T1981
S1431,T1933
S706,T546
S706,T814
S856,T650
S1312,T977
S1495,T2000
S999,T999
S571,T1776
S571,T1820
S1824,T726
S1776,T856
S11,T1590
S11,T426
S1118,T1442
S1118,T388
S1118,T1789
S426,T1880
S860,T1363
S1363,T905
S626,T672
S626,T2000
S626,T817
S621,T548
S621,T276
S496,T1691
S1183,T1028
S1183,T980
S1683,T2090
S1683,T1691
S1683,T906
S908,T2052
S908,T958
S908,T947
S1513,T914
S1350,T494
S494,T1993
S1605,T981
S388,T2046
S388,T1113
S388,T981
S558,T1936
S305,T650
S1574,T639
S1784,T1574
S646,T685
S1139,T2088
S1139,T379
S1139,T472
S1139,T35
S35,T685
S35,T2000
S35,T2088
S35,T289
S1630,T1382
S1630,T583
S2031,T380
S2031,T490
S2031,T1911
S2031,T738
S820,T820
S820,T853
S271,T1938
S271,T820
S271,T853
S1740,T724
S854,T986
S1203,T851
S1203,T1565
S7,T2086
S7,T1973
S7,T426
S1864,T2086
S1864,T216
S672,T650
S1079,T672
S1079,T626
S1079,T1277
S1079,T67
S1079,T650
S1602,T791
S1602,T1886
S694,T1731
S694,T791
S1290,T560
S1130,T1416
S1130,T169
S348,T650
S348,T914
S348,T544
S650,T650
S67,T672
S67,T20
S67,T650
S67,T423
S67,T35
S67,T817
S67,T626
S67,T2000
S67,T527
S67,T1236
S67,T379
S178,T607
S1046,T152
S1958,T206
S1958,T921
S1958,T1500
S1116,T921
S1116,T583
S302,T649
S1090,T279
S1230,T209
S1628,T752
S1628,T2052
S1628,T2076
S1628,T947
S1238,T1628
S1173,T1527
S1165,T1353
S1500,T2100
S1500,T851
S1500,T430
S1485,T981
S1485,T2046
S1060,T650
S1060,T1300
S1209,T933
S674,T852
S382,T530
S1844,T1558
S378,T462
S378,T378
S462,T708
S339,T552
S1366,T1911
S1287,T2045
S1287,T316
S1287,T370
S1353,T438
S161,T1852
S22,T98
S22,T994
S22,T2041
S22,T2096
S22,T870
S22,T929
S1765,T2088
S1765,T35
S2088,T2000
S2000,T963
S1051,T724
S1825,T890
S89,T128
S89,T520
S89,T1449
S89,T854
S1326,T949
S1326,T254
S1480,T856
S1573,T852
S445,T447
S389,T484
S275,T2007
S575,T2007
S1157,T1027
S1299,T1158
S1299,T1983
S1299,T2092
S850,T1006
S392,T500
S392,T1634
S392,T1059
S392,T941
S392,T572
S559,T1747
S206,T2109
S1338,T724
S1338,T1772
S905,T2052
S905,T947
S905,T2078
S1217,T2005
S1730,T852
S1730,T724
S42,T571
S42,T1776
S391,T726
S391,T1844
S391,T947
S1258,T572
S1034,T317
S1034,T1737
S1034,T648
S1445,T1445
S1445,T1005
S1445,T1831
S1445,T395
S145,T722
S145,T1416
S145,T648
S145,T1034
S1195,T1509
S2083,T2033
S2083,T1928
S852,T650
S725,T951
S725,T1972
S1401,T1506
S1401,T1795
S44,T1710
S44,T372
S1677,T1556
S1677,T514
S1713,T855
S1713,T1771
S950,T786
S950,T717
S1649,T1918
S1649,T623
S1873,T2096
S926,T997
S624,T1533
S787,T1992
S488,T1981
S488,T1722
S488,T1920
S1488,T1441
S623,T1918
S723,T726
S723,T1855
S1948,T2002
S2060,T657
S2060,T797
S420,T1025
S315,T517
S315,T488
S168,T734
S455,T1627
S33,T48
S33,T1545
S111,T162
S111,T1592
S1257,T1441
S1257,T896
S1915,T2077
S1915,T1000
S1062,T293
S1062,T2009
S1062,T895
S318,T1617
S1660,T643
S2080,T1969
S1841,T1039
S792,T844
S1227,T1629
S1227,T898
S1227,T2074
S132,T272
S132,T72
S2039,T1725
S866,T1222
S225,T1885
S201,T620
S201,T483
S655,T2058
S293,T2009
S1198,T168
S1198,T1198
S832,T1981
S282,T1388
S282,T351
S1587,T1222
S1587,T137
S422,T1536
S422,T2037
S1050,T368
S1050,T1965
S1050,T972
S1050,T1963
S1393,T1653
S1963,T1965
S1182,T658
S1182,T864
S721,T1850
S721,T1005
S1823,T1861
S1823,T1812
S83,T1816
S83,T1617
S83,T318
S83,T1731
S1729,T248
S1729,T962
S1546,T511
S118,T2084
S118,T1026
S118,T916
S1335,T1644
S1335,T1728
S244,T1313
S1111,T1536
S549,T1816
S833,T1370
S1610,T928
S1976,T1694
S1976,T291
S1976,T1855
S1625,T1847
S1625,T881
S864,T1967
S700,T1875
S1758,T1621
S1758,T870
S1621,T870
S425,T1644
S425,T754
S203,T1644
S203,T754
S1415,T754
S1415,T425
S173,T1379
S173,T398
S1289,T750
S512,T709
S1061,T910
S1866,T678
S1866,T614
S1305,T1676
S417,T2056
S417,T733
S1160,T1981
S1160,T631
S1160,T1956
S1160,T832
S1956,T1981
S691,T296
S296,T1981
S358,T1981
S358,T358
S358,T691
S358,T296
S1270,T1643
S1270,T1681
S1434,T686
S514,T2006
S514,T954
S595,T434
S595,T907
S595,T995
S1617,T1731
S1617,T573
S1122,T1631
S48,T1070
S48,T1625
S48,T1190
S48,T428
S2019,T446
S2019,T1493
S1497,T1170
S1497,T1849
S1497,T2037
S1355,T1948
S1355,T1441
S1374,T1510
S1737,T722
S1606,T1762
S1606,T1850
S1606,T2035
S1606,T721
S1606,T1606
S1181,T246
S1181,T1005
S1181,T1395
S1181,T1030
S1181,T926
S1181,T1193
S1181,T1528
S1291,T511
S1291,T1732
S511,T726
S1732,T726
S975,T691
S30,T112
S30,T1401
S72,T1909
S1123,T1270
S1681,T1749
S95,T431
S95,T1323
S95,T1235
S95,T261
S1675,T1374
S1644,T1369
S1644,T1728
S1608,T1122
S18,T726
S18,T1105
S18,T1821
S18,T114
S18,T1457
S414,T468
S1047,T858
S1047,T1966
S1115,T1296
S1115,T1921
S1093,T1533
S1239,T680
S1239,T87
S1239,T488
S246,T1834
S246,T711
S246,T1423
S246,T574
S863,T973
S1222,T903
S2103,T858
S2103,T1005
S375,T1678
S375,T491
S375,T937
S47,T1981
S47,T1956
S1150,T680
S1150,T433
S61,T448
S1085,T1843
S1162,T1982
S1080,T2042
S1080,T727
S1508,T1204
S1508,T473
S170,T1644
S170,T1728
S170,T1335
S615,T1001
S1038,T1239
S1039,T1008
S93,T1712
S93,T936
S1044,T1502
S1044,T940
S245,T1823
S25,T1170
S25,T1247
S25,T950
S1711,T962
S9,T60
S9,T928
S9,T387
S9,T1872
S1248,T1313
S1248,T244
S326,T1268
S1709,T517
S1133,T1939
S465,T2037
S1166,T681
S1166,T435
S1166,T1865
S1292,T792
S1536,T1662
S1828,T1024
S1724,T964
S1724,T1724
S1764,T858
S69,T2058
S69,T655
S1662,T2037
S605,T1921
S478,T1917
S1302,T478
S1302,T1917
S1302,T1755
S1755,T1917
S1968,T478
S1968,T1755
S468,T1862
S1670,T614
S70,T2103
S70,T1831
S1800,T1289
S75,T657
S75,T750
S1832,T808
S1192,T1587
S342,T1643
S342,T2080
S342,T1969
S1071,T329
S1071,T1848
S1071,T469
S1071,T772
S754,T813
S1043,T722
S1043,T787
S1043,T1034
S123,T162
S123,T855
S123,T1210
S123,T1771
S123,T1193
S1694,T726
S1694,T723
S1694,T953
S1388,T726
S1388,T953
S1155,T173
S1310,T1927
S1310,T1133
S1395,T1708
S1510,T1649
S1510,T623
S350,T555
S350,T1969
S431,T261
S431,T1008
S873,T2037
S1423,T926
S1849,T786
S1849,T2037
S411,T1723
S177,T2038
S177,T528
S8,T888
S8,T989
S1441,T1559
S1069,T1278
S1069,T1872
S53,T2056
S53,T1208
S1592,T855
S1506,T2030
S1412,T1204
S1412,T1749
S1771,T855
S94,T1963
S469,T1848
S1751,T1022
S1301,T883
S1301,T688
S1447,T511
S1447,T1979
S1447,T726
S1992,T1992
S1403,T1764
S1731,T1731
S732,T2063
S1502,T940
S1860,T134
S1521,T1644
S1521,T1728
S1521,T1369
S1889,T585
S476,T1889
S1186,T512
S1186,T709
S753,T782
S753,T1533
S1344,T795
S1344,T1486
S1344,T1122
S313,T1646
S810,T1170
S810,T313
S1969,T1003
S60,T1774
S60,T1963
S60,T1608
S60,T281
S317,T722
S317,T1737
